puzzle,solution
410029000000708040076310092007000308002063009905802000000000000800005107000007904,418629735329758641576314892647591328182463579935872416751946283894235167263187954
041692000007000000009100000006030070082406001000000089108060300030019700764520918,341692857627385194859147263516938472982476531473251689198764325235819746764523918
400003050201807004730405000900002010500380000002519070190600020000000890005001460,468193752251867934739425186983742615517386249642519378194638527376254891825971463
680000020420000036173000000538090000000500203040003000204871000000000600007060400,685934721429157836173286945538692174716548293942713568264871359391425687857369412
008009000950803100306000000030000056000600003000090010090001020802030000000920500,178249365954863172326715984739184256241657893685392417593471628812536749467928531
008315000015002000000000005500000200807053060039706058000009001100000000002000040,678315492915482376243697815561948237827153964439726158754239681196874523382561749
300007000007050004102060705900030000528040070060072008000000000000086020200000000,354127896697358214182469735971835642528641973463972158815293467749586321236714589
000800000815000007004067080000020040147580000000704008026000000090050670050090013,672835194815249367934167285583926741147583926269714538326471859491358672758692413
000040510009000080001200000540000800000903605900004000002090304304608050005030078,263847519759316482481259736546172893127983645938564127812795364374628951695431278
000300540030701069000000070010400002054009013020100000500087000783914625006200097,279368541835741269461592378318476952654829713927153486592687134783914625146235897
004000857020010630530067000302000000000082400007090020270050100003100560050006700,164923857729518634538467219312745986695382471487691325276854193843179562951236748
020409600008730001400206090840050260000600007276803104062970000010000000000500006,127489635698735421435216798843157269951642387276893154562974813719368542384521976
501000006300080207807560901160000003000016000700350600000630104600475090400000300,591723486346189257827564931169847523235916748784352619952638174613475892478291365
000400000004000100060018040000067003076304090003500010040805000002000900500970004,851496732294753186367218549985167423176324895423589617649835271732641958518972364
004000005280000010900000000002400100460098500008350000040000000009085341000930002,374219865286543917951876234532467198467198523198352476843621759629785341715934682
040900108001200407000050090206400013100020000480000000090000300300001000004070905,542967138961238457837154692276489513159723864483615279795846321328591746614372985
000421060100003004043706800000800400010304000004100090706000148000600000090008000,875421369162983574943756821329865417617394285584172693756239148438617952291548736
508100000273904018000030070100400000000000120730280900060793000050612000007800600,598127364273964518641538279129456783485379126736281945862793451954612837317845692
050000000000000100000089057071020040903640020005090000168002070009008201020030509,756314892892765134314289657671523948983641725245897316168952473539478261427136589
070024806000000200032000000100000090700090104090030000207509683005007042309800701,571924836964783215832156479126475398753698124498231567217549683685317942349862751
906000020300280000000000306000000900063590100000068700090070001040850000030000200,956137824314286597872945316485721963763594182129368745598672431241853679637419258
026400800800590600000082010098200300000159086051830790000700000073000008900000500,526417839814593672739682415698274351347159286251836794165728943473965128982341567
000007006000000003007004009900008030075609201002005060000090042090400700014003005,831957426459126873627384159946218537375649281182735964768591342593462718214873695
063000007005100060004507190409210300001786420602090000910000000000951630056000900,163429857795138264824567193479215386531786429682394715918643572247951638356872941
000000900106000000090780000408017309030000400000493050700030004040070280000000000,374651928186329547295784136428517369539268471617493852751832694943176285862945713
403900500008000700095308200700043006000507030004809000300605010010004680006090070,473912568128456793695378241759143826861527439234869157347685912912734685586291374
000328017100600840500700030000840020014030006003050000691003000028000000000000200,946328517137695842582714639759846321814932756263157984691283475428579163375461298
400300951000000007000841060200060005800500600096100002080703500175000300003000100,468327951321659487759841263234968715817532694596174832682713549175496328943285176
040000073000000008700000025893524710064000000100000000407080090600200457050041062,946852173215937648738416925893524716564178239172369584427685391681293457359741862
062907000080400000300852400000720040200040981650108000000000200039004000800000000,462937518985461372317852496198723645273546981654198723741685239539214867826379154
014700203060020004300410000080000007700140000000000408203000040008650730000000080,914786253865923174372415869481562397739148625526397418253871946148659732697234581
079045802020009000001200590496003081000000000083901000000000020812096000964002100,379645812528139647641287593496753281157428369283961754735814926812396475964572138
460000000900706002000090006500380720800000000000000800040970638600003057000060040,463812975951736482728594316596381724837249561214657893142975638689423157375168249
100070400460010009900300215807050100204080000690030008700000300000020050510803970,125978463463512789978364215837256194254189637691437528782695341349721856516843972
057000900900400380800001024039000072200000000008000000300610090090027003000005000,457283916921456387863791524539168472246379851178542639382614795695827143714935268
059000200600750000000020001090580000500970140070001900900300000300008079000000004,859413267612759438437826591193584726568972143274631985941367852325148679786295314
094700800007030000080020600045290080268300000700006000000004005000003008000000703,394765821627138954581429637145297386268341579739856142873614295912573468456982713
502090600091200000000000020200900050960740280100000007000070102009026000026085030,572894613691237845384561729237918456965743281148652397853479162419326578726185934
080000300000300070700020400001740009078000000540000700000500167800010054105006000,486957312912384576753621498321745689678139245549862731234598167867213954195476823
000000104074301906601800730436007000502600400000000300005000000703050809290006043,329765184874321956651849732436587291512693478987214365145938627763452819298176543
000300026000076030600000080000015040100003950485900600000000000016004802007800100,951348726824176539673592481739615248162483957485927613598261374316754892247839165
010020086007300400000000000800000107060204308000730690000000010000002560000600009,315427986687395421294861735832956147769214358541738692426579813973182564158643279
008000300920145700700008594000000600004000000000020400685403000009002040040000053,458769312923145768716238594831954627264371985597826431685413279379582146142697853
200000950000000008030150006400030000070840000000006400060400073700603080000500009,216387954957264318834159726491732865673845192582916437169428573745693281328571649
000031080000704005002000300079500016050409007086100002900610200008907060000000000,645231789813794625792856341379528416251469837486173952934615278128947563567382194
200080000490000000350260048034612000000000000006900000800000027000023486040750000,267384195498571632351269748734612859925847361186935274813496527579123486642758913
032567000104000700000080320400000000890070652007805000260003004000200570000046230,932567418184329765756184329415632987893471652627895143261753894349218576578946231
030400000001036080500002007000260700304000620607900310059300106000009204400051000,238497561971536482546812937195263748384175629627948315859324176713689254462751893
007030065200006009930180000400020080000000942000908000014052008750000020600390400,147239865285476139936185274493721586871563942562948317314652798759814623628397451
050600408970200560000005000030078200000020000020006000310450000000000100000019345,152697438973284561864135729631978254548321697729546813317452986495863172286719345
030000720700042500000000003004196000008200040006504007009000070107003000000800000,435968721791342568682715493374196285518237946926584137869451372147623859253879614
060000200090400036720080010600000000800000001000000800000005190005301608070060400,461793285598412736723586914614859372839627541257134869386245197945371628172968453
800200093000803647904600280300000050010080732528000400000709028000010000700008316,867254193251893647934671285379426851416985732528137469143769528685312974792548316
030000908018060000070082000000007056100830000007000301004000005091004680000600090,432751968518369427679482513923147856146835279857296341764928135391574682285613794
070201469000006500600453800000000006010000702900300008700000290800645300400090000,573281469148976523629453817284517936315869742967324158756138294892645371431792685
503780091008090320000010000240009000807201000005006730000005079020000005001900043,563782491178594326492613857246379518837251964915846732384165279629437185751928643
763058904004609010900430007000000600000720000310980400000560000000041000008007040,763158924524679813981432567472315698896724135315986472249563781637841259158297346
002960073300000020070000040409271600000390000105080730200000007090004000053700060,542968173381547926976132548439271685768395412125486739214653897697824351853719264
009100000000040100600037000280450006040003050000060002103090004004600013520304090,459126387372948165618537429281459736746283951935761842163895274894672513527314698
000010000674009003300000000006003700807006051100758060000000004720030000000080205,289315647674829513315467982956143728837296451142758369598672134721534896463981275
040000000507300060302000050000063200000047530600050407800570100006400008700009605,149685723587312964362794851475163289218947536693258417834576192956421378721839645
070000008080006503000400102806019000700000006090640001037090000042030010058261007,475123968281976543369458172826719354714385296593642781137894625642537819958261437
108000390000060042000029057009006000002080019841090705000900600506270900200601570,128754396975163842634829157759416283362587419841392765487935621516278934293641578
079300000380209000005007130030012904090034005000060003050003790903100052702500001,679341528381259647425687139537812964896734215214965873158423796963178452742596381
045300008000004600000007000700006000901070050000000004509820003000753810010600000,645312798197584632382967145754236981931478256268195374579821463426753819813649527
405000000000090070972500108000000007040080053003659021001004509800100000000020004,435718296618492375972536148256341987149287653783659421321874569894165732567923814
000046000206000500810200700070402000000780003050030070000000165000000000060317000,397546281246178539815293746173462958924785613658931472739824165481659327562317894
105006000900000010000007900000070000002030000300400020001863472806020000720000000,175986243938542617264317985659278134412635798387491526591863472846729351723154869
200807060096502700800049000630050000070000100481000000003904000040006007760000400,214837569396512748857649213639251874572498136481763952123974685945186327768325491
009003708600000002200000903402080006000050390000700800000015080000030000104670030,549123768638597412217864953452389176786251394391746825963415287875932641124678539
007320095005009200809005163000002050000080701000000380300000900000210000250000600,647321895135869247829745163783192456964583721512674389378456912496217538251938674
000006350000005096000000100000200070130507000000034010027009035001400700000703060,284916357713845296695372148946281573132597684578634912827169435361458729459723861
000000000000009601900500420850004006300000900000600080000020700670408000425000800,748261359532849671916537428851794236367182945294653187189325764673418592425976813
000000069100006003900307250000000300801060090006008000090705600005000004080000005,743251869152896473968347251479512386821463597536978142294735618315689724687124935
004000060000000015051890407000000050000400090060053004035080600006500003007069540,394715862728634915651892437142976358573428196869153724435281679916547283287369541
580000300240100090790000000008400057000007000070203100100390580000700960400500702,581924376243176895796835421328419657914657238675283149167392584852741963439568712
000089130905000208018000000009500020002076804007800000701000000000260410000000500,624789135975631248318452967489513726132976854567824391741395682853267419296148573
300790408050600910900845000000006329203010670000000184000903000004200000700104800,362791458458632917917845236841576329293418675675329184526983741184267593739154862
000700016900006830046008090000000000618009740700060080090100000060980000083050020,832795416975416832146328597354871269618239745729564183297143658561982374483657921
108900470000400090093070000830107560006005007050000910000064259009002700070000040,128953476567421398493678125834197562916245837752386914381764259649532781275819643
080001600000000800063000000008000100000008350036009700007800961001000030600000087,584391672179526843263487519758234196912768354436159728327845961891672435645913287
100000490053800701000906005010003900030000008009050100300060809000029034001500000,168375492953842761247916385512683947734291658689754123325467819876129534491538276
000408090807001050001605070000000300000502000000040000180090000094056012070204000,635478291847921653921635478458169327713582946269347185182793564394856712576214839
300610500000000000069000007970000865006000030030006000080560401050000006000007050,347619528825374619169258347974132865216785934538496172782563491453921786691847253
103002000008030060705409000500006040070090500090000206800000300010680050030001600,143862795928735164765419823582376941671294538394158276856947312219683457437521689
090100068040000010010200004608900003070080600030006180060070035000000020900420800,297134568345698217816257394628915743471382659539746182162879435784563921953421876
080164503030080000000005000350016090790000040000090605000209100829050300001000209,987164523435782916162935487354816792796523841218497635673249158829651374541378269
060014790040300100000006500000702600002000000030001000059000400000400000080093016,265814793748359162913276584894732651172685349536941827659127438321468975487593216
705290034000000800000005090000006000000803075900400008340000010158000300006340000,715298634692134857834765291587916423461823975923457168349582716158679342276341589
860000002003000000024000015040007580000600009208090000070038600000000007900040250,861475932593812476724369815649127583357684129218593764475238691182956347936741258
001080090002096403907341028000600000035908000006000000200450070089003240000802030,341285697852796413967341528198627354435918762726534981213459876689173245574862139
047305006000286000086070305008403007000790000000600134003802000401500600002160090,947315286135286749286974315518423967364791852729658134693842571471539628852167493
000307020000080000040691005350704000402069007001000290100006000500030670030200040,865347129917582463243691785359724816482169537671853294198476352524938671736215948
000000000420000009009724381035000876000080013010357000780000005090000600562800937,371968452428135769659724381235419876947286513816357294784693125193572648562841937
008002560200060700000700000005001000070603002002408000526010000100200600080000201,718392564249165783653784129435921876871653942962478315526819437194237658387546291
100790080850000000940800060500003700206900004400051639000000071720000000300520046,163795482852146397947832165519463728236978514478251639695384271724619853381527946
190083070400025800008976004003219000040000008010004000069000000031090000520300091,192483675476125839358976124683219457245637918917854362769541283831792546524368791
000003000058074000002095160000400092804000013010000000690000008200900600500000900,976213485158674329432895167365481792824769513719532846693147258247958631581326974
400056200010300500000000047600043000004591000300080000032000086106400000940060301,487156239219374568563829147691743825824591673375682914732915486156438792948267351
003026100080470630590030040900710006000083400030009000000350004000007510005100900,473926158281475639596831247958714326627583491134269785719352864842697513365148972
000100460009000000001000000000090030400370629900820045300000002005000984090000006,872159463649237518531468297267594831458371629913826745386945172725613984194782356
000800270000062000000070906000257010005340000070600000790085623053700480406103507,169834275547962138328571946634257819815349762972618354791485623253796481486123597
000580390486093000000760810000040108064008900120957403800005000000600580600000040,712584396486193275539762814975346128364218957128957463891475632247639581653821749
090000060001400000005000000003004280002010030450020000020000143009147050040003000,294785361671432598835691724913574286762918435458326917527869143389147652146253879
402000003080700000700054829900800030070210400020007905010946300060300790000502600,452698173189723546736154829941865237573219468628437915817946352265381794394572681
003000200020000600000002900206005001000000500010007030180000309607030100300810000,953168274721493658864752913276345891439681527518927436185276349647539182392814765
100205000400900300000040790005000074900000050000000069058400931740189500290030400,139275648472968315586341792825693174964712853317854269658427931743189526291536487
000130807907000000200060009000085091090000000040090500020700960700020100000900000,465139827987542613213867459376485291591276348842391576128753964739624185654918732
000700000000306504000800900640000890900004000157090423310400700500083609486005000,835749261791326584264851937643217895928534176157698423319462758572183649486975312
000710030009000064540690028005946307000201006301000009016450000008002090970060400,682714935139825764547693128825946317794231586361587249216459873458372691973168452
807000010200000006100002540000500000409320658000648070000405100020180700001070000,867954312245713896193862547786591234419327658352648971678435129524189763931276485
047100930600000800381000504004060300103090000009300000030080005020510003005740008,547128936692435871381679524874261359153897642269354187436982715728516493915743268
051030020060007390709200080080001050015080072000562000006020049100000060008694010,851439627462857391739216584283741956615983472947562138376125849194378265528694713
000500800000096000075023400514070060607081300208405009006900007700100020000030000,963514872482796531175823496514379268697281345238465719356942187749158623821637954
930080602051370904020005301043029000500800020000000003190007008070200100086030040,937184652651372984428965371843729516569813427712456893195647238374298165286531749
730910005061000003902056000007000000304000006000608009000100400400000050010005087,738912645561874293942356178697531824384729516125648739853197462476283951219465387
090730500340000870002050003000090408923000607008000000030000050070000080000000390,196738542345162879782954163517396428923845617468271935834629751679513284251487396
490200700102040350800003002080000073307001500620300004006002100054036000000504006,493258761162947358875613492581429673347861529629375814936782145254136987718594236
010306009008105200003020000745809000000000000800071304350008746000900020002004035,217386459468195273593427168745839612931642587826571394359218746674953821182764935
010930080530070000900001305000100250243006800000700960305800600087050009090007508,412935786536478192978261345769184253243596817851723964325849671187652439694317528
200100900000002840000000270650917020700000090002854007020000680000000010100408352,274185936935762841816349275658917423741236598392854167423571689589623714167498352
095063070000507006760010059000001000016308005072900103001000647007080900000704000,295863471134597286768412359953671824416328795872945163381259647547186932629734518
090401007000000004045000030450009006001000043069080025000013460000800000030002050,296431587183257694745698231457329816821576943369184725572913468914865372638742159
040100026000000000000000001000700100080409732400203805600301000701005204050000010,548137926916524378273896451362758149185469732497213865629341587731685294854972613
700000146040000000500400000000000400000007003304200690060070300900060000027010069,792385146148796235536421978251639487689147523374258691865972314913864752427513869
300205000200000000000146392006021409028000005030000020900510706003060004600082900,394275861261398547875146392756821439428639175139754628942513786583967214617482953
500000081008000520000000060000250810000000302000039000070000100010000098894061037,567342981948176523123895764436257819759618342281439675372984156615723498894561237
300800402800230670000647005000000007000590004020006000009000500280904700706050908,367815492854239671912647385591483267678592134423176859139728546285964713746351928
709086430004071005000004270078409000240000019000700000000000300035600000000000000,759286431824371965361954278578419623243568719916723854687145392435692187192837546
200018370000070090700090015500000800600009700000000500072600080000700953000000007,249518376315476298786293415537124869628359741491867532972635184164782953853941627
790016000062750030030000001000037800980605000000980207005870900800100040000503000,794316582162758439538249761251437896987625314346981257615874923873192645429563178
300005090001304705750008302092650100030081000000000008003570400070006000000000620,326715894981324765754968312892657143437281956165493278613572489279846531548139627
006035104300904000040000003100002000008000007465007000510600000000001060620008700,986735124351924876742186593173562489298413657465897312514679238837241965629358741
401000807073001000000308000902000001008034079017809406030000090180097003500010040,491256837873941562265378914942765381658134279317829456736482195184597623529613748
781000046000086057002409100900003700408000600067800304500001062800000570006700009,781532946349186257652479183915643728438927615267815394574391862893264571126758439
047003050590768000000040000100600070059300060760200090005031900600070000930050000,847123659592768314316549827123694578459387261768215493275831946684972135931456782
600529830300000095859170426020000008103700040900040300531084000000007080000090000,614529837372468195859173426427931658183756942965842371531284769296317584748695213
972650010000000790100079500800014600040080907300960084050008340010000806000000250,972653418568421793134879562897314625641285937325967184256798341419532876783146259
900080032065400079000901508006800000219003084000010005090008056080000400500000000,941785632865432179723961548456879321219653784378214965197348256682597413534126897
400700100697100020300000070004020607000000400100070952800600095900000000000000000,452738169697145328381296574534829617279561483168473952843617295915382746726954831
000700400001000052050002960109000800500000701000801005000140200004200000005630084,296753418471968352853412967169574823548326791732891645687145239314289576925637184
000005010015000000000138005769523180140600023203400069400000601300006002000300800,834975216915264378627138495769523184148697523253481769482759631371846952596312847
790080104000000075000001000430050007000030592579060403040700000080000000320810009,793586124618324975254971638432159867861437592579268413145792386987643251326815749
030000100609351200020040035001083507082065319000000800008000000300008050000500000,835279146649351278127846935961483527482765319753192864518637492374928651296514783
800002010324510709106004000001709002702800630403001957010490500000007000040000070,879362415324518769156974328561739842792845631483621957217493586635187294948256173
090005140000004020000069070609043000005970400000002000900030580000406397008090000,796825143583714926214369875679143258325978461841652739967231584152486397438597612
000600015680000009000020684000000002007000900000000100070300000800016473401700000,294638715685174239713529684149857362327461958568293147976345821852916473431782596
008630000030000001246080703051000900600007010083901020867500030014008000300040000,178639254935274861246185793751823946629457318483961527867512439514398672392746185
090218006000950400000003009300100040901007260000000001004309507000020304000005600,493218756712956438658743129376192845941587263285634971824369517567821394139475682
008090456000000200060000019800400090700901000490000000034010902089000000001089640,128397456947156238365824719813462597756931824492578361634715982289643175571289643
801005060500060010607023000410300000938000600000800350100630405004000000309407000,821945763593768214647123598415376982938251647276894351182639475764582139359417826
070002508000000200450807000000709000290406000000280097003005000708000000569000014,976132548381564279452897361834759126297416835615283497143975682728641953569328714
100005008000700000000106052035010800760008309980300504400093000007000600890600000,172935468658742931349186752235419876764258319981367524426593187517824693893671245
007420091129000006050910000008750600002000305000034000000060050085001000000007900,837426591129875436456913287348752619762198345591634872274369158985241763613587924
000000764120000008004057020240090000001025647006040000700584000000001070000000000,539812764127463598864957123245796381981325647376148259712584936698231475453679812
900708000000920600001000009002100490458009300100084000000002904024500006509003080,936748512785921643241356879672135498458679321193284765367812954824597136519463287
603000971009600002210809000005203700301000025800100000002016587700000000108000200,683452971579631842214879356465293718391784625827165439942316587736528194158947263
003040100018050300000031060000000058290005007305000910000400000030908000800026090,653842179718659342429731865176394258294185637385267914962473581537918426841526793
070050000005006017018000954740000500000700802029610000000000008000060030001000700,972451386435986217618372954743829561156743892829615473597134628284567139361298745
423000005016000804008006300800030050600970040297080130070504003060100000580000490,423819765916357824758246319841632957635971248297485136179524683364198572582763491
900000070762080009000029000091000200007000000008903000176240000080306001009000006,914635872762481539853729164691874253537162948248953617176248395485396721329517486
600030000000040020095010000700060001000021070300000260082157000050006000030000005,674532918813749526295618347728963451569421873341875269982157634457386192136294785
241590070050006090060018025000000006500301000010002000100640002400025900080039050,241593678358276194769418325823954716574361289916782543195647832437825961682139457
570003800020457039000080000050000000090000000030810607007060008000041070100908000,574193862826457139319286745658724391791635284432819657947362518283541976165978423
000004080104000300300925600000402000002671030001093426500006003019200065603000700,265314987194768352378925641936452178842671539751893426587146293419237865623589714
000000045000030080000940120080004600003010000100089000905060410004150703207093500,692871345541236987378945126789524631423617859156389274935768412864152793217493568
608003000700004092032057000351090078006005030047380200020408053004030009000000080,698213547715864392432957816351692478286745931947381265129478653874536129563129784
049023070010400039307000020096200050070000000000090000084009000050802063020000084,849123576215476839367985421496218357172534698538697142784369215951842763623751984
000600004147093006002470000070189400401030000000004701004060000003007892008012605,985621374147893526362475918276189453451736289839254761524968137613547892798312645
000187050080005000005040000601000700000000025072051000427500003500002090100430002,269187354384695217715243968651824739843976125972351846427519683538762491196438572
000680000647209010051000026400000060010007080000010305504120008068003000003005001,932681574647259813851374926489532167315967482726418395594126738168743259273895641
900007300236040008040090050702084000004065070000070083410250007078000006003010500,951827364236541798847693251792384615384165972165972483419256837578439126623718549
008040601960300054500800000000000003806070100000100508380000000097001205400600030,738549621961327854524816379149285763856973142273164598385792416697431285412658937
080070900005000000340000020000000009030040050000920300450061000200700060006400190,182574936695283417347196528728315649931648752564927381459861273213759864876432195
301000000000070210000930740200010304780094001000003002567040190010000635930000027,371426859694578213825931746259617384783294561146853972567342198412789635938165427
480560090267000385005020000040000003036104902900600004072900000050000700019002530,483567291267491385195328647541279863736184952928635174872953416354816729619742538
001006020007504080000003000000000467402000900068340200003400090000900000090008000,941786523237594186586213749319852467452167938768349215873425691625931874194678352
000103008900000703003040000001000802400000060630200001067510000008007100000084000,574163298916825743823749615751496832482371569639258471367512984248937156195684327
000004007004008003000003000609001005100360000520007000016049030030700068090030741,351624897964178253872953614649281375187365429523497186716849532435712968298536741
000900700005017908090850160409038600800000000000009080200095413030086075000001006,183964752645217938792853164459138627816572349327649581268795413931486275574321896
500008300003290007000730000000000140000901730001003800109320654760009013000050900,547618329813294567692735481936872145458961732271543896189327654765489213324156978
789610003030007800000800000000360009008072350061000002000000900000521000050003170,789615243534297861126834597275368419948172356361459782813746925497521638652983174
007008000804900300000020000001000000708100090600030104000007000500680400100450002,217368945854971326963524781341796258728145693695832174486217539532689417179453862
190080000025003100700105000000000465060400700040300900601030204030047016070000500,196784352425963187783125649317298465269451738548376921651839274932547816874612593
040070000100390000703810905017059300000740000300000000060900000900001000430620710,849576123156392478723814965617259384285743691394168257561937842972481536438625719
000000080601000497073400052028000030000034000007002000402300015700010003135040000,294157386651823497873496152928561734516734928347982561462379815789215643135648279
030100089720940060005080470000001300000500708000730050000400900240000006190005840,634157289728943165915286473579861324361524798482739651856412937247398516193675842
000200400092000010000540020005000000060000040000125000580674000614000708200010600,156289473492763815837541926725436189361897542948125367589674231614352798273918654
903215008100698000000347190820006040754029001609001000090000020000700400010000003,943215678175698234268347195821536947754829361639471582397154826582763419416982753
020090000000050002001200000062009500000002000004370021030040050106030200050008304,625893147873154692491267835362419578719582463584376921238941756146735289957628314
010302600300900710708000000040000000000000350800501407090060800230080546000003200,914372685362958714758146923543897162179624358826531497497265831231789546685413279
049108200106073000020000060900007010012000030060000050804001020203000107070002090,549168273186273549327495861935827416712654938468319752894731625253946187671582394
040063005005047006000000043070054102203010064001200000500008609010000000760405201,842963715135847926697521843976354182283719564451286397524138679319672458768495231
000000500070000080006850000301060000790020634004780900080070100100036050000108400,832647519475319286916852347321964875798521634564783921683475192149236758257198463
008000010901502400000030900009028070007000000100700590000090105090000040010800000,658479213931582467724631958549328671267915384183746592876294135392157846415863729
030070000020040300000000000000310648000480090004009700008790060006002800302060901,431276589927548316685931427279315648563487192814629753148793265796152834352864971
000000800080504069000000000804000096030000040597400002061000907000900620902061030,745629813183574269629138574814253796236897145597416382461382957378945621952761438
100062500649085000003000896020009657007000002005706004006007015004018000500004008,178962543649385721253471896321849657467153982895726134986237415734518269512694378
479810056260004000310052040100060002040009000000001600094100000000046970000798021,479813256265974813318652749183467592642589137957231684794125368821346975536798421
000050406046000957000000023360070000800041032024000001600100209100020000030090000,913257486246318957758469123361572894879641532524983671687135249195724368432896715
500831204830240050000750001000000900020400006006500000005600409042980000670020000,567831294831249657294756831753162948928473516416598372385617429142985763679324185
009010050000200006000000300000560400506004800000008005000002007600150080785403062,379816254458239716261745398837561429526974831914328675193682547642157983785493162
060002005000000000704000060000000106000106090170509000020000010000021050490030620,963712845258964731714358962549283176382176594176549283625497318837621459491835627
000300000934571200100020034000407000005908400406003000000702080087000000000890002,762384951934571268158629734829467315375918426416253897591742683287136549643895172
000001000000030476680000000000300060708000000032604780876503209003006850400090600,347261598521938476689475123154387962768129345932654781876543219293716854415892637
000000030803046750000500410020600100100002000308100200000289504500060893480007601,254718936813946752796523418927634185165892347348175269631289574572461893489357621
105026000076503001209710406760000120512004070390270000000030804040900000003000000,185426793476593281239718456764359128512864379398271645927635814641982537853147962
000053400040090075000084006000075000503410602000060003000000020000920060260540809,721653498846192375935784216682375941573419682194268753459836127318927564267541839
834050020090000800500800403000000010300507042021004080000005000100390200003760000,834156729697243851512879463459682317368517942721934685976425138145398276283761594
000042000056100207000900000090061800400837000000000000010074085008519000000300610,183742596956183247724956138395461872462837951871295463219674385638519724547328619
100600002006031050000000001000060020005000006009214087068003200000056100000900000,157689342286431759493725861741568923825397416639214587968143275372856194514972638
030800070070090001000300090590024080740089000000735009010000704050000000000017500,935841672872596431164372895591624387743189256286735149618953724457268913329417568
030120609190030720068005140021000000843009070750000000070200080012000067000054010,437128659195436728268975143621387594843519276759642831974261385512893467386754912
169800000000300000435009700050063009000007065000005107521900070690731050308500000,169872543782354691435619728257163489913487265846295137521948376694731852378526914
800500070060020000700300628009600000003000090047050060900000504100403000400060010,824596371361728459795314628589631247613247895247859163976182534152473986438965712
000300706003500000079001000320010800000078000107030690491026008050000061000159472,514392786263587149879461325326914857945678213187235694491726538752843961638159472
010009002000050000000407000800300007000200043200070000390000008070000004085020731,518639472746852319923417865854361297167298543239574186391745628672183954485926731
007000002090000850051704000042690570900100008008000000074810235500002900009350000,837965142496231857251784693342698571965147328718523469674819235583472916129356784
016008032400007000005103876000000000050001000200854063800002005000400900007000028,716598432483627591925143876168379254354261789279854163891732645632485917547916328
100000000403000000060350008000009800090830020600500309006100950841090000020040080,178964532453218697269357418317429865594836721682571349736182954841695273925743186
320500000090004000407600000040002000000040102102307900008021009004030510931780006,326518497895274361417693825749152683653849172182367954568421739274936518931785246
000870040000200705000900230000010927090580003010420800307000009581690000000000082,932875641864231795175964238458316927296587413713429856327148569581692374649753182
000000600080019007010003508160000080090080000075030000038200000000800003749060000,952748631386519427417623598163475289294186375875932146638257914521894763749361852
007000080580001060000800300090000003400008200000009000001283000050967000609000008,967352184583741962214896375192675843475138296836429517741283659358967421629514738
179500000082901000604080000730000050500000027000790183007260340865407000020050070,179546832382971564654382791731824956598613427246795183917268345865437219423159678
057261304000304090000000000009005072000028000008197003001700200000080041000500000,957261384682354197413879526149635872376428915528197463861743259735982641294516738
007069003090030020300100000000054060040000090805013200600000450974082001013000902,427869513198435726356127849739254168241678395865913274682391457974582631513746982
008673900903000008000000010000000009009006070362000500200504000004329000090000400,148673925973215648625948713417852369859436271362791584231564897784329156596187432
080490050000085000004000002613000000047300906050000000020000000000208000968510270,386492157192785643574136892613879425247351986859624731425967318731248569968513274
000000000002730600080000070098000706000000025273400000000040000009001450000803160,617258934952734618384196572598312746146987325273465891761549283839621457425873169
008000000000010080000408000000000536006000400013800009004009007300000040067001895,948536721635712984721498653892174536576923418413865279184259367359687142267341895
920000000030209060005600000000002000790000030500007840200003680300065010000721000,926534178837219465415678329183452796794186532562397841251943687379865214648721953
000200740004087090973060801000002007210754906000930210040371080000000000005049100,186293745524187693973465821369812457218754936457936218642371589791528364835649172
070006000654000000001730004000041900006029000100007400013600500800010043009083000,372456891654198327981732654725341968436829175198567432213674589867915243549283716
190504382270980060053000009000700000001000000000035800000150034410000000000007000,196574382274983165853621479685719243321846597947235816762158934419362758538497621
506000209000009570009560000000000007000002000000650320000093000902800013004200000,536417289841329576729568431285934167163782954497651328658193742972845613314276895
000003000020800060800071000980000040706300100400082000375000082000030000600000005,549263817127854369863971254982615743756349128431782596375196482294538671618427935
005000604760250139049070050000002060080005000000700000674508001010027006002000045,325819674768254139149376852431982567287165493956743218674598321513427986892631745
070000006413006908000000321000000030500030004601724089050401093140300000000072045,872193456413256978965847321794518632528639714631724589257461893149385267386972145
007000014125000038600000072031578206062300487070200000046000025000602000050409000,397825614125764938684913572431578296562391487879246153946137825718652349253489761
009000720071020300000079000007500400000040000500090000096000250720003900004900007,439815726871624395652379841217536489968241573543798162396187254725463918184952637
400800000900070060080504702046230090000060000009008605000000070502080000004600009,437826951925371468681594732146235897258769314379148625893412576562987143714653289
030091260012006000800030490300000020001020000000079004050060040000050600000100002,534791268912486375876235491387614529491528736625379814259867143143952687768143952
200000003000002060004000058006000729007009310000761040009010000080250000000890030,278645193395182467164973258516438729847529316932761845459317682683254971721896534
018029030000483000720000400000000810000060354807104000540070060009500000000098105,418729536965483271723615489634952817291867354857134692542371968189546723376298145
000004000504000200000050000000040000605020800100506000281090700957160000400700000,769214538514638279823957146392841657675329814148576392281493765957162483436785921
000031600632000900971000045040005000080100000005400060008254096007600000409378102,854931627632547918971862345146725839283196574795483261318254796527619483469378152
060005030400001000317090200500300006100906000600000008205409103000053002936070004,869245731452731869317698245598327416124986357673514928285469173741853692936172584
004030020761000304900000506000400200000820407200570010657310002800045060000090805,584736129761952384923184576175463298396821457248579613657318942839245761412697835
